,movie,actor,type,role
3403,TZ:Gregory's Girl,Dee Hepburn,\Und,R:girlfriend
3404,T:Gregory's Girl,Jake dArcy,\Und,RU:
3405,T:Gregory's Girl,Claire Grogan,\Und,RU:
3406,T:Local Hero,Burt Lancaster,\Und,R:local excentric
3407,T:Local Hero,Peter Riegert,\Und,R:young oil executive
3408,T:Local Hero,Dennis Lawson,\Und,RU:
3409,T:Local Hero,Peter Capaldi,\Und,RU:
3410,T:Local Hero,Fulton Mackay,\Und,RU:
3411,T:Local Hero,Jenny Seagrove,\Und,RU:
3412,T:Being Human,Robin Williams,\Und,"R:cave man, loses family ""Hector"""
3413,T:Being Human,Robin Williams,\Und,"R:Roman slave ""Hector"""
3414,T:Being Human,John Turtorro,\Und,"R:foolish Roman merchant, suicide"
3415,T:Being Human,Anna Galiena,\Und,RU:
3416,T:Being Human,Robin Williams,\Und,"R:medieval pilgrim ""Hector"""
3417,T:Being Human,Theresa Russell,\Und,R:pilgrim's estranged love
3418,T:Being Human,Robin Williams,\Und,"R:divorced, estranged New York father"
3419,TZ:The Mad Bomber,Vince Edwards,\Und,RU:
3420,TZ:The Mad Bomber,Chuck Connors,\Und,RU:
3421,TZ:The Mad Bomber,Neville Brand,\Und,RU:
3422,T:Ma Barker's Killer Brood,Lurene Tuttle,\Und,"R:gangster ""Ma Barker"""
3423,T:Ma Barker's Killer Brood,Tris Coffin,\Und,RU:
3424,T:Ma Barker's Killer Brood,Paul Dubov,\Und,R:son
3425,T:Ma Barker's Killer Brood,Myrna Dell,\Und,RU:
3426,T:Ma Barker's Killer Brood,Nelson Leigh,\Und,RU:
3427,T:Ma Barker's Killer Brood,Vic Lundin,\Und,RU:
3428,T:Ma Barker's Killer Brood,Don Grady,\Und,R:son
3429,TZ:Serial,Martin Mull,\Und,RU:
3430,TZ:Serial,Tuesday Weld,\Und,RU:
3431,TZ:Serial,Bill Macy,\Und,RU:
3432,TZ:Serial,Tom Smothers,\Und,RU:
3433,TZ:Serial,Sally Kellerman,\Und,RU:
3434,TZ:Serial,Christopher Lee,\Und,RU:
3435,T:My Life,Michael Keaton,\Und,"R:cancer aptient, videotapes himself"
3436,T:My Life,Nicole Kidman,\Und,R:pregnant wife
3437,T:My Life,Haing S. Ngor,\Und,RU:
3438,T:My Life,Michael Constantine,\Und,RU:
3439,T:My Life,Vasek Simek,\Und,RU:
3440,T:The Disenchanted,Judith Godreche,\Und,"R:teenager, abused"
3441,T:The Disenchanted,s a,\Und,R:abusive boyfriend
3442,T:The Disenchanted,s a,\Und,"R:invalid, demnading mother"
3443,T:The Disenchanted,s a,\Und,R:predatory supporter
3444,T:The School of Flesh,Isabelle Huppert,\Und,R:disaffected business woman
3445,T:The School of Flesh,Vincent Martinez,\Und,"R:lover, bisexual bartender"
3446,"T:Krakatoa, East of Java",Maximilian Schell,\Und,RU:
3447,"T:Krakatoa, East of Java",Diane Baker,\Und,RU:
3448,"T:Krakatoa, East of Java",Brian Keith,\Und,RU:
3449,"T:Krakatoa, East of Java",Roassoano Brazzi,\Und,RU:
3450,"T:Krakatoa, East of Java",Barbara Werle,\Und,RU:
3451,"T:Krakatoa, East of Java",John Leyton,\Und,RU:
3452,"T:Krakatoa, East of Java",Sal Mineo,\Und,RU:
3453,"T:Krakatoa, East of Java",J.D. Cannon,\Und,RU:
3454,"T:Krakatoa, East of Java",Marc Lawrence,\Und,RU:
3455,TZ:Diner,Steve Guttenberg,\Und,R:student
3456,TZ:Diner,Daniel Stern,\Und,RU:
3457,TZ:Diner,Mickey Rourke,\Und,RU:
3458,T:Diner,Kathryn Dowling,\Und,RU:
3459,T:Diner,Ellen Barkin,\Und,RU:
3460,T:Diner,Paul Reiser,\Und,RU:
3461,TZ:The Natural,Robert Redford,\Und,RU:
3462,TZ:The Natural,Glenn Close,\Und,RU:
3463,TZ:The Natural,Robert Duvall,\Und,RU:
3464,TZ:The Natural,Kim Basinger,\Und,RU:
3465,TZ:The Natural,Wilford Brimley,\Und,RU:
3466,TZ:The Natural,Barbara Hershey,\Und,RU:
3467,TZ:The Natural,Robert Prosky,\Und,RU:
3468,TZ:The Natural,Richard Farnsworth,\Und,RU:
3469,T:Tin Men,Danny deVito,\Und,R:oily salesman
3470,T:Tin Men,Barbara Hershey,\Und,"R:shallow wife, switches"
3471,T:Tin Men,Richard Dreyfuss,\Und,"R:charmer salesman ""BB"""
3472,T:Tin Men,John Mahoney,\Und,R:old salesman
3473,T:Tin Men,Jackie Gayle,\Und,"RN:""Sam"""
3474,T:Tin Men,Stanley Brock,\Und,"RN:""Gil"""
3475,T:Tin Men,Seymour Cassel,\Und,"RN:""Cheese"""
3476,T:Tin Men,Bruno Kirby,\Und,"RN:""Mouse"""
3477,T:Rain Man,Dustin Hoffman,\Und,"R:autistic brother, TV freak ""Raymond"""
3478,T:Rain Man,Tom Cruise,\Und,"R:slimy brother, lost inheritance ""Charles"""
3479,T:Rain Man,Valerie Golino,\Und,R:warmhearted girlfriend
3480,"T:Good Morning, Vietnam",Robin Williams,\Und,R:wild radio announcer
3481,T:Avalon,Joan Plowright,\Und,R:Jewish matriarch
3482,T:Avalon,Armin MuellerStahl,\Und,R:paperhanger grandfather
3483,T:Avalon,Aidan Quinn,\Und,R:affable salesman brother
3484,T:Avalon,Elizabeth Perkins,\Und,R:witty American wife
3485,T:Avalon,Kevin Pollack,\Und,"R:cousin, business partner"
3486,T:Avalon,Lou Jacobi,\Und,RU:
3487,T:Avalon,Elijah Wood,\Und,R:child
3488,T:Avalon,Eve Gordon,\Und,R:blonde
3489,T:Bugsy,Warren Beatty,\Vil,"R:retired gangster ""Bugsy Siegel"""
3490,T:Bugsy,Annette Bening,\Und,"R:starlet, mob courtesan ""Virginia 'The Flamingo'"""
3491,T:Bugsy,s a,\Sdk,"R:mobster, Virginia's lover ""Joey Adonis"""
3492,T:Bugsy,Harvey Keitel,\Sdk,"R:henchman ""Mickey Cohen"""
3493,T:Bugsy,Ben Kingsley,\Und,"R:gangster ""Meyer Lansky"""
3494,T:Bugsy,Joe Mantegna,\Und,"R:actor ""George Raft"""
3495,T:Bugsy,Billy Graham,\Und,"R:mobster ""Lucky Luciano"""
3496,T:Bugsy,Elliott Gould,\Und,R:paunchy schlemiel
3497,T:Toys,Robin Williams,\Inn,R:daft son of toy company director
3498,T:Toys,Michael Gambon,\Vil,"R:wicked uncle, ex-general, inherits toy company"
3499,T:Toys,Donald OConnor,\Rul,"R:father, toy company director"
3500,T:Toys,Joan Cusack,\Sdk,R:odd daughter
3501,T:Toys,Robin Wright,\Und,RU:
3502,T:Toys,LL Cool J,\Und,R:rapper
3503,T:Jimmy Hollywood,Joe Pesci,\Und,"R:would-be actor ""Jimmy Alto"""
3504,T:Jimmy Hollywood,Christian Slater,\Und,"R:dopey sidekick, becomes vigilante ""William"""
3505,T:Jimmy Hollywood,Victoria Abril,\Und,"R:horrified girlfriend ""Lorraine"""
3506,T:Disclosure,Michael Douglas,\Und,"R:harrassed ""Tom Sanders"""
3507,T:Disclosure,Demi Moore,\Und,"R:agressive new boss ""Meredith Johnson"""
3508,T:Disclosure,Catherine Alvarez,\Und,R:Tom's lawyer
3509,T:Disclosure,s a,\Und,"R:Tom's wife, strong ""Susan"""
3510,T:Disclosure,Dennis Miller,\Und,R:gadget maker
3511,T:Disclosure,Nick Sadler,\Und,R:gadgeteer's assistant
3512,T:Wag the Dog,Dustin Hoffman,\Und,"R:film producer ""Stanley Aronson"""
3513,T:Wag the Dog,Robert deNiro,\Und,"R:political spin doctor ""Brean"""
3514,T:Wag the Dog,Anne Heche,\Und,R:proper presidential aide
3515,T:Wag the Dog,s a,\Und,"R:president, in scandal"
3516,T:Wag the Dog,Rene Leahy,\Und,RS:songwriter
3517,T:Wag the Dog,s a,\Und,"R:presidential candidate ""Neil"""
3518,T:Wag the Dog,Woody Harrelson,\Und,"R:convict, pretend war hero ""Schuman"""
3519,T:Wag the Dog,Jay Leno,\Cam,"R:talk show host ""Jay Leno"""
3520,T:Sphere,Dustin Hoffman,\Und,RU:
3521,T:Sphere,Sharon Stone,\Und,RU:
3522,T:Sphere,Samuel L. Jackson,\Und,RU:
3523,T:Sphere,Peter Coyote,\Und,RU:
3524,T:Sphere,Liev Schreiber,\Und,RU:
3525,"T:Jam\'on, Jam\'on",Jordi Molla,\Und,"R:lover ""Jose"""
3526,"T:Jam\'on, Jam\'on",Penelope Cruz,\Und,"R:delicious ""Silvia"""
3527,"T:Jam\'on, Jam\'on",Stefania Sandrelli,\Und,R:disapproving mother
3528,"T:Jam\'on, Jam\'on",Javier Bardem,\Und,"R:stud, to distract Silvia ""Raul"""
3529,T:Macho,Elisa Touati,\Und,"R:Benito's saftig girlfriend, has affair with Benito's best friend ""Rita"""
3530,T:Macho,Javier Bardem,\Und,"R:construction worker, wants to become a real estate magnate ""Benito"""
3531,T:Macho,Marbel Verdu,\Und,"R:actress, convinced to finance plans ""Claudia"""
3532,T:Macho,Maria deMederios,\Und,"R:banker's daughter, marries Benito ""Marta"""
3533,T:Beethoven,s a,\Her,R:St.Bernard
3534,T:Beethoven,Dean Jones,\Und,R:avaricious veterinarian
3535,T:Beethoven,Charles Grodin,\Und,R:uptight surbuban daddy
3536,T:Beethoven,David Duchovny,\Und,RU:
3537,T:Beethoven's 2nd,Charles Grodin,\Und,R:plans vacation
3538,T:The Flintstones,John Goodman,\Und,"R:stone-age character, helps Barney ""fred Flintstone"""
3539,T:The Flintstones,Elizabeth Perkins,\Und,"R:Fred's wife ""Wilma"""
3540,T:The Flintstones,Rick Moranis,\Und,"R:neighbor, gets job for Fred ""Barney Rubbles"""
3541,T:The Flintstones,Rosie ODonnell,\Und,"R:Barney's wife ""Betty"""
3542,T:The Flintstones,Elizabeth Taylor,\Cam,"R:Fred's pushy mother-in-law ""Pearl Slaghoople"""
3543,T:The Flintstones,Harvey Korman,\Voi,"R:bird ""Dictabird"""
3544,T:The Flintstones,Kyle McLachlan,\Und,"R:greedy exec, exploits Fred ""Vandercave"""
3545,T:The Flintstones,Halle Berry,\Vmp,"R:seductuve secretary ""Sharon Stone"""
3546,T:The Flintstones,Jonathan Winters,\Cam,RU:
3547,T:The Flintstones,Harvey Korman,\Cam,RU:
3548,"T:The Favor, the Watch, and the Very Big Fish",Bob Hoskins,\Und,R:devotional photographer
3549,"T:The Favor, the Watch, and the Very Big Fish",Jeff Goldblum,\Und,"R:ex-con, becomes Christ"
3550,"T:The Favor, the Watch, and the Very Big Fish",Michel Blanc,\Und,RU:
3551,"T:The Favor, the Watch, and the Very Big Fish",Natasha Richardson,\Und,R:porno voice over dubber
3552,"T:The Favor, the Watch, and the Very Big Fish",JeanPierre Cassel,\Und,RU:
3553,TZ:Nighthawks,Sylvester Stallone,\Und,RU:
3554,TZ:Nighthawks,Lindsay Wagner,\Und,RU:
3555,TZ:Nighthawks,Rutger Hauer,\Und,RU:
3556,TZ:Nighthawks,Billy Dee Williams,\Und,RU:
3557,TZ:Nighthawks,Persis Khambatta,\Und,RU:
3558,TZ:Nighthawks,Nigel Davenport,\Und,RU:
3559,T:Funny,Dick Cavett,\Und,R:tells joke
3560,T:Funny,Henny Youngman,\Und,R:tells joke
3561,T:Funny,Frank Zappa,\Und,"R:tells ""`The New Zealander with three girlfriends'"""
3562,T:Funny,Melissa Gilbert,\Und,"R:tells ""`Who gave you the Ten Cents'"""
3563,T:Funny,Mort Zuckerman,\Und,R:tells `I had Car like that once'
3564,T:Funny,Susan Ruttan,\Und,"R:tells ""`Put it On My Bill'"""
3565,T:The Puerto Rican Mambo (not a Musical),Ben Model,\Und,RU:
3566,T:The Puerto Rican Mambo (not a Musical),Luis Caballero,\Und,R:comedian
3567,T:Olivia in Concert,Oliva NewtonJohn,\Und,R:singer
3568,T:Olivia in Concert,John Farrar,\Und,RU:
3569,T:Sweet Poison,Patricia Healey,\Und,RU:
3570,T:Sweet Poison,Steven Bauer,\Und,RU:
3571,T:Sweet Poison,Edward Herrmann,\Und,RU:
3572,T:Love Kills,Virginia Madsen,\Und,RZ:threatened heiress
3573,T:Love Kills,Kate Hodge,\Und,RU:
3574,T:Love Kills,Erich Anderson,\Und,RU:
3575,T:Love Kills,Jim Metzler,\Und,RU:
3576,T:Love Kills,Lenny VonDohlen,\Und,RU:
3577,T:Nickle and Dime,C.Thomas Howell,\Und,"R:unsuccessful heir hunter ""Jack Stone"""
3578,T:Nickle and Dime,Wallace Shawn,\Und,R:straight accountant
3579,T:Nickle and Dime,Lise Cutter,\Und,"R:young county attorney ""Kathleen"""
3580,T:Nickle and Dime,Lynn Danielson,\Und,"R:nice prostitute, takes up with accountant ""Destiny"""
3581,T:Nickle and Dime,Rock Brocksmith,\Und,"RN:""Matthew Faisa"""
3582,T:Nickle and Dime,Alan Rich,\Und,"R:head of accounting firm ""Bernie"""
3583,T:Nickle and Dime,Mark Ralston,\Und,R:IRS agent
3584,T:Nickle and Dime,Eric Christen,\Und,RU:
3585,T:Nickle and Dime,Kathleen Freeman,\Und,"R:presumed heir ""Cindy Davenport"""
3586,T:Nickle and Dime,s a,\Und,R:judge
3587,T:Nickle and Dime,C.C. Leichter,\Und,R:old heir hunter
3588,T:Nickle and Dime,Ed Williams,\Und,"R:Jack's father, retired"
3589,T:The Young Poisoner's Handbook,Hugh OConnor,\Und,"R:boy, kills family"
3590,T:Reality Bites,Winona Ryder,\Und,"R:young valedictorian graduate with job, makes documentary ""Leleina"""
3591,T:Reality Bites,Ethan Hawke,\Und,"R:rock musician, boyfriend, slacker ""Troy"""
3592,T:Reality Bites,Jeneane Garofalo,\Und,"R:roommate, promiscuous gonzo earth mother"
3593,T:Reality Bites,Steve Zahn,\Und,R:sexually repressed boy
3594,T:Reality Bites,Ben Stiller,\Und,"R:MTV-executive ""Michael"""
3595,T:Reality Bites,John Mahoney,\Und,R:pompous TV host boss
3596,T:The Cable Guy,Jim Carrey,\Psy,"R:psychopath, electronics wizard"
3597,T:The Cable Guy,| Matthew Broderick,\Vic,R:mild architect
3598,T:The Cable Guy,Leslie Mann,\Und,R:architects former girlfriend
3599,T:The Cable Guy,George Segal,\Und,RU:
3600,T:The Cable Guy,Janeane Garofalo,\Und,R:cynical waitress in period theater restaurant
3601,T:Camille Claudel,Isabelle Adjani,\Und,"R:sculptress, sculptor's model, mistress"
3602,T:Camille Claudel,Gerard Depardieu,\Und,"R:sculptor ""Rodin"""
3603,T:Camille Claudel,Alain Cuny,\Und,R:Camille's father
3604,T:Camille Claudel,Madelaine Robinson,\Und,R:jealous mother
3605,T:Camille Claudel,Laurent Grevill,\Und,"R:tormented brother, writer"
3606,T:Camille Claudel,Katrine Boorman,\Und,"R:sculptor's wife, stays"
3607,T:Camille Claudel,Phillippe Clevenot,\Und,RU:
3608,T:Camille Claudel,Maxime Leroux,\Und,RU:
3609,T:Camille Claudel,Roger Planchon,\Und,RU:
3610,T:Parents,Randy Quaid,\Und,R:suburban father
3611,T:Parents,Mary Beth Hurt,\Und,R:suburban mother
3612,T:Parents,Bryan Madorsky,\Und,R:finicky kid
3613,T:Parents,Sandy Dennis,\Und,R:school psychologist
3614,T:Parents,Juno MillsCockell,\Sdk,R:kid's friend
3615,T:The Last Good Time,Armin MuellerStahl,\Und,"R:old violinist, reminisces ""Joseph"""
3616,T:The Last Good Time,Oliva dAbo,\Und,"R:hooker, thrown out ""Charlotte"""
3617,T:The Last Good Time,Lionel Stander,\Und,"R:friend ""Howard"""
3618,T:The Last Good Time,Adrian Pasdar,\Und,R:hooker's keeper
3619,T:The Last Good Time,Maureen Stapleton,\Und,"R:prior love ""Ida"""
3620,T:Meatballs 4,Corey Feldman,\Und,RU:
3621,T:Meatballs 4,Jack Nance,\Und,RU:
3622,T:Meatballs 4,Bojesse Christopher,\Und,RU:
3623,T:Meatballs 4,Christy Thom,\Und,RU:
3624,T:Meatballs 4,Sarah Douglas,\Und,RU:
3625,T:Meatballs 4,Donald B. Borders,\Und,RU:
3626,T:Maria,Norman Lloyd,\Vil,R:con man
3627,T:Maria,Venue deMars,\Und,"R:midget, disguised"
3628,T:Maria,Nita Talbot,\Und,R:wife
3629,T:Maria,Ed Hashim,\Und,R:lion tamer
3630,T:The Test,Brian Keith,\Und,R:attorney
3631,T:The Test,Rod Laurem,\Und,"R:boy, accused of muder"
3632,T:The Test,Eduardo Cianelli,\Und,R:convincing father
3633,T:The Big Score,Evans Evans,\Und,"R:babysitter, robs"
3634,T:The Big Score,Philip Reed,\Und,"R:wealthy father, killed"
3635,T:The Big Score,Tom Gilleran,\Und,R:babysitter's boyfriend
3636,T:The Big Score,Raphael Campos,\Sdk,R:nervy
3637,T:The Helicopter Spies,Robert Vaughn,\Agt,"R:detective ""Napoleon Solo"""
3638,T:The Helicopter Spies,David McCallum,\Sdk,"R:Russian agent ""Illya"""
3639,T:The Helicopter Spies,Leo G. McCarroll,\Rul,"R:chief ""Waverly"""
3640,T:The Omega Man,Charlton Heston,\Und,R:last healthy man on earth
3641,T:The Omega Man,Anthony Zerbe,\Und,R:mutant leader
3642,T:The Omega Man,Rosalind Cash,\Und,RU:
3643,"T:Rich Man, Poor Man",Nick Nolte,\Und,R:rebel
3644,"T:Rich Man, Poor Man",Susan Blakely,\Und,RU:
3645,"T:Rich Man, Poor Man",Peter Strauss,\Und,RU:
3646,T:Elvira Madigan,Thommy Berggren,\Lov,"R:officer, runs off"
3647,T:Elvira Madigan,Pia Degermark,\Und,R:tightrope dancer
3648,T:Elvira Madigan,Eva Henning,\Und,RU:
3649,T:Joe Hill,Thommy Bergren,\Und,RU:
3650,T:Joe Hill,Anja Schmidt,\Und,RU:
3651,T:Man on the Roof,CarlGustav Lindstedt,\Und,RU:
3652,T:Anna Karenina,Sophie Marceau,\Und,"R:love ""Anna Karenina"""
3653,T:Anna Karenina,Sean Bean,\Und,RU:
3654,T:Anna Karenina,Alfred Molina,\Und,RU:
3655,T:Money Talks,Chris Tucker,\Sus,"R:ex-con, ticket scalper, suspect ""Franklin"""
3656,T:Money Talks,Charlie Shenn,\Und,"R:ambitious TV reporter ""James"""
3657,T:Money Talks,Heather Locklear,\Und,"R:James' fiancee ""Grace"""
3658,T:Money Talks,Gerard Ismael,\Und,RU:
3659,T:Money Talks,Paul Sorvino,\Und,RU:
3660,T:Money Talks,Vic Damone,\Cam,RU:
3661,T:Money Talks,Diahann Carroll,\Cam,RU:
3662,T:Rush Hour,Jackie Chan,\Und,R:martial arts expert cop
3663,T:Rush Hour,Chris Tucker,\Und,R:motormouth cop
3664,T:Rush Hour,Tom Wilkinson,\Und,RU:
3665,T:Rush Hour,Chris Penn,\Und,RU:
3666,T:Don's Party,Ray Barrett,\Und,RU:
3667,T:Don's Party,Clare Binney,\Und,RU:
3668,TZ:Don's Party,Pat Bishop,\Und,RU:
3669,T:Don's Party,Graeme Blundell,\Und,RU:
3670,TZ:Don's Party,John Hargreaves,\Und,RU:
3671,T:Breaker Morant,Edward Woodward,\Und,R:Australian accused officer
3672,T:Breaker Morant,Jack Thompson,\Und,R:Australian accused officer
3673,T:Breaker Morant,John Waters,\Und,R:Australian accused officer
3674,T:Breaker Morant,Charles Tingwell,\Und,RU:
3675,T:Breaker Morant,Bryan Brown,\Und,RU:
3676,TZ:The Getting of Wisdom,Susannah Fowle,\Und,R:music student
3677,TZ:The Getting of Wisdom,Laura Rambotham,\Und,RU:
3678,T:Tender Mercies,Robert Duvall,\Und,R:country singer
3679,T:Tender Mercies,Tess Harper,\Und,RU:
3680,T:Tender Mercies,Betty Buckley,\Und,RU:
3681,T:Tender Mercies,Wilford Brimley,\Und,RU:
3682,T:Tender Mercies,Ellen Barkin,\Und,R:daughter
3683,T:Tender Mercies,Allan Hubbard,\Und,RU:
3684,T:Tender Mercies,Lenny VonDohlen,\Und,RU:
3685,T:Tender Mercies,Paul Gleason,\Und,RU:
3686,T:Barry McKenzie On His Own,Barry Humphries,\Und,RU:
3687,T:Barry McKenzie On His Own,Donald Pleasance,\Und,RU:
3688,T:Barry McKenzie On His Own,Barry Crocker,\Und,RU:
3689,T:Driving Miss Daisy,Jessica Tandy,\Und,R:dowager
3690,T:Driving Miss Daisy,Morgan Freeman,\Und,R:chauffeur
3691,T:Driving Miss Daisy,Dan Ackroyd,\Und,R:progressive son
3692,T:Driving Miss Daisy,Patty Luponi,\Und,R:conventional wife
3693,T:Mister Johnson,Maynard Eziashi,\Und,R:joyous Nigerian
3694,T:Mister Johnson,Pierce Brosnan,\Und,R:British boss
3695,T:Mister Johnson,Edward Woodward,\Und,RU:
3696,T:Mister Johnson,Femi Fatoba,\Und,RU:
3697,T:Mister Johnson,Beartie Edney,\Und,RU:
3698,T:Black Robe,Lothaire Bluteau,\Und,"R:Jesuit missionary ""Laforgue"""
3699,T:Black Robe,August Schellenberg,\Und,"R:Indian chief ""Chomina"""
3700,T:Black Robe,Sandrine Holt,\Und,R:chief's wife
3701,T:Black Robe,Aden Young,\Und,RZ:nasty shaman
3702,T:Black Robe,Tantoo Cardinal,\Und,RU:
3703,T:Silent Fall,Richard Dreyfus,\Und,R:doctor
3704,T:Silent Fall,s a,\Und,R:autistic child
3705,T:Last Dance,Sharon Stone,\Und,R:convict
3706,T:La vie de Jesus,David Douche,\Und,"R:epileptic jobless teenager ""Freddy"""
3707,T:La vie de Jesus,s a,\Und,"R:lovely girl, has sex with Freddy, object of jealousy ""Marie"""
3708,T:La vie de Jesus,s a,\Und,R:mother
3709,T:L'Humanite,Emmanuel Schotte,\Und,R:quiet police officer
3710,T:L'Humanite,Severine,\Und,R:sluttish love
3711,T:Five Easy Pieces,Jack Nicholson,\Und,"R:alienated roustabout ""Bobby Dupea"""
3712,T:Five Easy Pieces,Karen Black,\Und,"R:girlfriend, jilted ""Rayette"""
3713,T:Five Easy Pieces,Karen Anspach,\Und,"R:pianist; brother's fiancee, seduced"
3714,T:Five Easy Pieces,Lorna Thayer,\Und,R:rule ridden diner waitress
3715,T:Five Easy Pieces,"Billy ""Green"" Bush",\Und,"R:roustabout, from rich family"
3716,T:Five Easy Pieces,Lois Smith,\Und,"R:sister, musician"
3717,T:Five Easy Pieces,Fannie Flagg,\Und,R:stoney
3718,T:Five Easy Pieces,Richard Stahl,\Und,R:recording engineer
3719,T:Five Easy Pieces,William Challee,\Und,"R:father, conductor"
3720,T:Five Easy Pieces,Ralph Waite,\Und,R:brother
3721,T:Five Easy Pieces,Helen Kallianoites,\Und,R:neurotic
3722,T:Five Easy Pieces,Sally Ann Struthers,\Und,R:bowler
3723,T:Five Easy Pieces,Marlena McGuire,\Und,R:bowler
3724,T:King of Marvin Gardens,Jack Nicholson,\Und,"R:artist brother, disk jockey, front man for mobster"
3725,T:King of Marvin Gardens,Bruce Dern,\Und,R:promotor brother
3726,T:King of Marvin Gardens,Scatman Crother,\Und,R:boss mobster
3727,T:King of Marvin Gardens,Ellen Bursteyn,\Und,R:promotor's rejected mistresssr
3728,T:King of Marvin Gardens,Julia Anne Robinson,\Und,"R:mistress' nubile stepdaughter, new love"
3729,T:King of Marvin Gardens,Charles Lavine,\Und,R:brothers' grandfather
3730,T:King of Marvin Gardens,Gary Goodrow,\Und,RU:
3731,T:King of Marvin Gardens,Sully Bovar,\Und,RU:
3732,T:King of Marvin Gardens,Josh Mostel,\Und,RU:
3733,T:Stay Hungry,Jeff Bridges,\Und,"R:blueblood heir, operator"
3734,T:Stay Hungry,Sally Field,\Und,"R:sweet young thing, nude"
3735,T:Stay Hungry,Arnold Schwarzenegger,\Und,R:body builder
3736,T:Stay Hungry,R.G. Armstrong,\Und,RU:
3737,T:Stay Hungry,Robert Englund,\Und,RU:
3738,T:Stay Hungry,Helen Kallianiotes,\Und,"RN:""Anita"""
3739,T:Stay Hungry,Roger E. Mosley,\Und,RU:
3740,T:Stay Hungry,Woodrow Parfrey,\Und,R:serious uncle
3741,T:Stay Hungry,Scatman Crothers,\Und,R:family retainer
3742,T:The Postman Always Ring Twice,Jack Nicholson,\Und,"R:violent drifter, con man"
3743,TZ:Stay Hungry,Kathleen Miller,\Und,RU:
3744,TZ:Stay Hungry,JoAnna Cassidy,\Und,RU:
3745,TZ:Stay Hungry,Ed Begley~jr.,\Und,RU:
3746,T:The Postman Always Ring Twice,Jack Nicholson,\Und,"R:drifter, agrees to murder"
3747,T:The Postman Always Ring Twice,Jessica Lange,\Und,"R:gorgeous, bored wife, short-order cook"
3748,T:The Postman Always Ring Twice,John Colicos,\Und,"R:older husband, restaurant owner, killed"
3749,T:The Postman Always Ring Twice,Michael Lerner,\Und,RU:
3750,T:The Postman Always Ring Twice,John P. Ryan,\Und,RU:
3751,T:The Postman Always Ring Twice,Anjelica Huston,\Und,R:woman lion tamer
3752,T:Mountains of the Moon,Patrick Bergin,\Her,"R:explorer ""Sir Richard Burton"""
3753,T:Mountains of the Moon,Iain Glen,\Vil,"R:lieutenant, traitor"
3754,T:Mountains of the Moon,Fiona Shaw,\Und,R:wife
3755,T:Mountains of the Moon,Bernard Hill,\Und,"R:explorer ""Livingstone"""
3756,T:Mountains of the Moon,Richard Grant,\Und,R:ambitious publisher
3757,T:Mountains of the Moon,Paul Onsongo,\Rul,R:chief
3758,T:Man Trouble,Ellen Barkin,\Lov,"R:single ""Joan Spruance"""
3759,T:Man Trouble,Jack Nicholson,\Und,"R:dog trainer, predatory lover ""Harry Bliss"""
3760,T:Man Trouble,Helen Stanton,\Und,RU:
3761,T:Man Trouble,Beverly DAngelo,\Und,RU:
3762,T:Wet,Arliss Howard,\Und,R:bathroom fixture salesman
3763,T:Wet,Cynda Williams,\Und,R:beautiful customer
3764,T:Wet,Kathleen Wilhoite,\Und,RU:
3765,T:Blood & Wine,Jack Nicholson,\Und,"R:violent wine dealer, thief ""Alex Gates"""
3766,T:Blood & Wine,Judy Davis,\Und,"R:wife, leaves ""Suzanne"""
3767,T:Blood & Wine,Stephen Dorff,\Und,"R:stepson, leaves with mother, likes Gabriella ""Jason"""
3768,T:Blood & Wine,Michael Caine,\Sdk,"R:safecracker ""Victor Spansky"""
